TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BIOL;0,37;;-0,11;0,19;0,06;36,78;-47,36;-51,37;-0,12;-0,25;-0,13;0,20;0,06;0,13;-0,29;2,46;-173,56;-56,11;-83,55;0,32;0,68;1,09;-5,43;;;1,94;-3,37;;2.715.290,00
BIP;32,28;5,13;-7.337,11;0,59;0,20;19,83;23,89;-0,01;4,40;3,95;-0,44;-0,06;1,05;-0,50;-0,21;0,05;-0,01;0,00;11,34;0,35;0,65;0,19;40,40;38,79;;54,67;0,00;;14.632.982.576,00
BIPC;44,15;4,52;-10.150,97;0,81;0,28;19,83;23,89;-0,01;6,08;3,95;-0,44;-0,06;1,45;-0,69;-0,29;0,05;-0,01;0,00;11,34;0,35;0,65;0,19;40,40;38,79;;54,67;0,00;;14.632.982.576,00
BIVI;10,27;;-8,76;13,85;7,65;;;;-9,69;-8,81;0,81;-1,16;;9,45;-300,39;5,90;-158,17;-87,37;-89,48;0,55;0,45;0,00;;;;0,75;-1,18;;358.622.900,00
BJ;74,37;;20,38;10,61;1,54;17,74;3,75;2,62;14,25;15,54;1,23;0,91;0,53;-13,58;-2,17;0,72;52,07;7,58;29,13;0,15;0,85;2,89;6,18;57,36;;7,01;3,65;;10.051.652.611,00
BJRI;29,73;;-153,31;2,05;0,68;48,50;-1,35;-0,37;-41,79;-43,79;-1,85;0,09;0,57;-5,66;-0,73;0,33;-1,34;-0,45;-8,09;0,33;0,67;1,21;1,83;;;14,41;-0,19;;699.064.416,00
BK;42,54;3,41;14,41;0,84;0,08;100,00;42,49;14,46;4,90;-7,98;-12,90;-2,20;2,08;;-0,08;;5,80;0,58;6,91;0,10;0,90;0,04;0,98;-8,85;;50,94;2,95;;34.154.161.960,00
BKCC;3,36;14,84;70,14;0,77;0,42;100,00;37,12;7,78;14,71;29,35;14,64;0,76;5,46;;-0,42;;1,09;0,59;2,91;0,54;0,46;0,08;-14,38;-30,10;;4,39;0,05;;244.567.303,00
BKD;2,63;;-1,99;0,85;0,08;100,00;-2,90;-8,87;-6,07;-50,34;-44,18;6,22;0,18;-121,10;-0,09;0,99;-43,01;-4,22;-1,79;0,10;0,90;0,48;-9,86;;;3,11;-1,34;;505.443.510,00
BKE;34,98;10,52;7,03;4,04;1,99;50,24;25,09;18,93;5,30;4,34;-0,98;-0,75;1,33;6,63;-4,66;2,11;57,55;28,35;57,55;0,49;0,51;1,50;5,84;21,07;;8,70;5,00;;1.767.743.151,00
BKEP;4,63;10,10;5,61;;1,27;42,54;32,57;29,17;5,03;7,96;2,93;;1,64;-18,81;-1,39;0,57;;22,55;33,84;0,00;0,97;0,77;-8,24;;;0,00;0,83;;194.010.890,00
BKEPP;8,73;4,10;10,58;;2,39;42,54;32,57;29,17;9,48;7,96;2,93;;3,09;-35,47;-2,62;0,57;;22,55;33,84;0,00;0,97;0,77;-8,24;;;0,00;0,83;;194.010.890,00
BKH;61,10;3,98;15,68;1,35;0,42;30,29;17,97;10,13;8,84;19,00;10,14;1,55;1,59;-6,81;-0,47;0,64;8,63;2,69;5,65;0,31;0,69;0,27;8,72;6,20;;45,31;3,91;;4.063.382.145,00
BKI;55,04;;18,95;3,33;1,47;100,00;17,16;29,16;32,20;42,15;9,93;1,03;5,53;118,27;-1,56;1,27;17,58;7,76;4,66;0,44;0,55;0,27;8,09;19,94;;16,50;2,90;;8.582.056.960,00
BKKT;1,23;;-0,15;0,53;0,11;66,71;-2.490,23;-828,42;-0,05;0,10;0,15;-1,56;1,25;0,36;-0,23;2,49;-350,48;-73,93;-1.054,94;0,21;0,79;0,09;;;;2,36;-8,26;;95.097.409,00
BKNG;2.423,77;;29,84;32,80;3,60;100,00;25,24;17,89;21,15;21,15;0,02;0,03;5,34;12,46;-9,54;1,86;109,92;12,06;22,59;0,11;0,89;0,67;-16,11;-0,93;;73,89;81,23;;91.150.164.756,00
BKR;26,74;2,76;-45,14;1,88;0,79;20,80;1,30;-2,84;99,02;114,20;15,22;0,29;1,28;7,71;-1,39;1,32;-4,18;-1,76;-1,55;0,42;0,58;0,62;4,25;;;14,23;-0,59;;27.120.858.714,00
BKSC;15,29;4,46;12,73;2,18;0,13;0,00;40,60;31,30;9,81;-24,81;-34,63;-7,70;3,98;;-0,13;;17,15;1,02;17,15;0,06;0,94;0,03;2,89;6,31;;6,99;1,20;;84.729.624,00
BKU;20,67;4,81;5,45;0,64;0,04;0,00;39,19;21,79;3,03;-6,73;-9,78;-2,06;1,19;;-0,04;;11,70;0,77;5,25;0,07;0,93;0,04;-0,81;-14,24;;32,59;3,81;;1.559.752.842,00
BKYI;0,75;;-0,89;0,57;0,42;70,52;-115,30;-115,38;-0,89;-0,63;0,26;-0,16;1,02;0,97;-1,23;2,96;-63,84;-47,58;-58,85;0,75;0,25;0,41;11,44;;;1,32;-0,84;;6.348.900,00
BL;66,34;;-135,27;35,54;2,05;75,26;-7,95;-5,62;-95,66;-103,42;-7,48;2,78;7,60;4,51;-5,73;3,40;-26,27;-1,51;-3,68;0,06;0,93;0,27;24,39;;;1,86;-0,49;;3.987.127.440,00
BLBD;19,40;;-18,19;-67,16;1,76;6,22;-3,57;-4,36;-22,22;-27,54;-5,23;;0,79;-23,43;-3,19;0,86;-369,27;-9,66;-26,13;-0,03;1,03;2,21;-6,00;;;-0,29;-1,06;;620.141.456,00
BLCM;0,40;;-0,21;0,45;0,11;100,00;-1.083,00;-1.083,00;-0,21;1,44;1,65;-3,58;2,24;0,13;-197,60;5,44;-216,63;-51,93;-172,00;0,24;0,18;0,05;74,07;;;0,87;-1,89;;3.445.400,00
BLCT;1,54;;-1,19;0,82;0,60;32,37;-28,85;-28,76;-1,18;-0,06;1,13;-0,78;0,34;1,16;-2,62;3,08;-69,43;-50,74;-69,84;0,73;0,27;1,76;;;;1,87;-1,30;;57.699.180,00
BLD;188,96;;10,82;3,12;1,31;29,68;15,95;11,10;7,53;9,07;1,53;0,64;1,20;7,92;-1,97;1,96;28,81;12,07;18,04;0,42;0,58;1,09;21,31;28,59;;60,93;17,56;;6.019.383.851,00
BLDP;5,01;;-8,82;1,22;1,13;5,00;-118,70;-164,45;-12,22;-4,06;8,03;-0,80;14,50;1,44;-7,10;15,16;-13,87;-12,82;-9,93;0,92;0,08;0,08;4,15;;;4,13;-0,57;;1.491.599.000,00
BLDR;80,04;;4,03;2,23;1,05;34,08;16,59;12,10;2,94;3,72;0,77;0,59;0,49;6,70;-1,56;1,90;55,40;25,95;37,09;0,47;0,53;2,14;26,43;134,49;;35,96;19,92;;11.138.972.733,00
BLFS;21,12;;-8,67;2,21;1,85;29,73;-72,07;-67,21;-8,08;-7,77;0,31;-0,09;5,83;9,12;-2,56;3,68;-25,49;-21,34;-27,38;0,84;0,16;0,32;70,68;;;9,56;-2,44;;901.494.528,00
BLI;1,20;;-0,88;0,60;0,38;68,43;-123,46;-124,74;-0,89;0,28;1,16;-0,80;1,09;0,65;-1,75;3,89;-69,02;-43,36;-60,00;0,63;0,37;0,35;;;;1,97;-1,36;;85.886.941,00
BLIN;1,03;;55,06;0,52;0,39;69,21;1,36;1,16;47,02;40,65;-6,37;-0,07;0,64;-26,70;-0,47;0,92;0,95;0,70;0,90;0,74;0,26;0,60;0,64;;;1,95;0,02;;10.625.952,00
BLK;633,08;3,09;18,42;2,53;0,81;100,00;36,82;29,32;14,67;14,61;-0,12;-0,02;5,40;;-0,81;;13,72;4,40;11,73;0,32;0,67;0,15;5,36;0,90;;251,23;34,47;;95.726.126.988,00
BLKB;56,92;;-67,03;4,09;1,02;52,24;-1,87;-4,29;-153,93;-160,28;-6,33;0,17;2,88;-9,75;-1,47;0,75;-6,10;-1,52;-1,87;0,25;0,75;0,35;6,06;;;13,98;-0,85;;3.043.949.480,00
BLL;69,49;0,29;19,43;5,60;1,04;19,40;11,03;7,80;13,75;18,87;5,11;2,08;1,52;-121,34;-1,49;0,97;28,84;5,37;10,95;0,19;0,81;0,69;8,80;27,26;;12,40;3,58;;21.841.221.226,00
BLMN;25,31;2,62;21,52;8,08;0,66;16,77;4,64;2,31;10,69;14,37;3,65;2,76;0,50;-3,47;-0,74;0,35;37,55;3,07;14,70;0,08;0,92;1,33;0,90;0,12;;3,12;1,17;;2.197.507.770,00
BLND;0,80;;-0,27;1,10;0,39;40,30;-266,05;-260,16;-0,26;0,00;0,25;-1,05;0,70;0,47;-4,94;10,29;-405,14;-144,35;-186,65;0,36;0,56;0,55;;;;0,74;-2,99;;187.785.765,00
BLNK;7,53;;-5,51;1,69;1,26;20,87;-177,24;-177,24;-5,51;-5,25;0,19;-0,06;9,77;7,05;-1,76;2,65;-30,57;-22,83;-26,49;0,75;0,25;0,13;44,48;;;4,50;-1,38;;448.331.177,00
BLNKW;6,26;;-4,55;1,39;1,04;20,87;-177,24;-177,24;-4,55;-5,25;0,19;-0,06;8,06;5,81;-1,46;2,65;-30,57;-22,83;-26,49;0,75;0,25;0,13;44,48;;;4,50;-1,38;;448.331.177,00
BLPH;6,30;;-3,18;8,16;4,81;;;;-2,82;-2,22;0,55;-1,58;;8,81;-110,41;2,33;-256,96;-151,39;-322,04;0,59;0,41;0,00;;;;0,78;-2,00;;59.468.465,00
BLRX;0,60;;-1,30;0,64;0,54;;;;-1,37;0,26;1,63;-0,76;;1,05;-1,53;4,58;-49,32;-41,13;-46,79;0,83;0,17;0,00;;;;0,92;-0,45;;36.299.455,00
BLSA;10,03;;-222,76;-37,08;1,28;;;;-222,76;-221,99;0,77;;;-2.501,58;-1,29;0,91;-16,64;-0,57;16,64;-0,03;0,04;0,00;;;;-0,27;-0,05;;185.116.689,00
BLU;7,51;;-13,12;3,52;3,27;100,00;-453.143,75;-442.331,25;-12,80;-9,75;3,04;-0,83;58.021,98;4,36;-18,12;12,16;-26,81;-24,96;-27,49;0,93;0,07;0,00;-59,28;;;2,10;-0,56;;927.093.673,00
BLUE;4,48;;-1,03;2,94;0,90;-167,28;-8.452,72;-8.830,00;-1,07;-0,75;0,32;-0,88;90,71;13,83;-1,30;1,27;-285,70;-87,26;-273,56;0,31;0,69;0,01;-9,86;;;1,54;-4,41;;464.184.083,00
BLX;16,82;7,49;7,48;0,60;0,07;55,34;0,00;30,85;;;;-0,85;2,31;-9,38;-0,52;0,99;7,96;0,91;;0,11;0,89;0,03;-9,35;-6,35;;28,04;2,23;;610.623.250,00
BMA;17,31;6,95;4,26;0,38;0,10;68,12;0,00;7,04;;;;-0,44;0,30;-0,74;-0,19;0,79;8,96;2,24;;0,25;0,75;0,32;1,93;-12,84;;45,14;4,04;;1.090.773.000,00
BMBL;19,87;;-32,86;1,61;0,71;72,39;-12,25;-8,83;-23,67;-25,62;-2,01;0,14;2,90;9,04;-0,82;2,37;-4,90;-2,16;-5,07;0,44;0,56;0,24;;;;12,51;-0,61;;2.613.793.520,00
BMI;114,66;0,76;50,67;7,62;5,59;38,89;15,51;11,76;38,41;37,82;-0,76;-0,15;5,96;14,19;-13,20;3,15;15,03;11,03;12,94;0,73;0,27;0,94;7,04;13,98;;15,10;2,27;;3.383.634.430,00
BMO;85,31;4,94;7,08;1,17;0,07;81,13;0,00;29,71;;;;-4,89;2,10;-5,89;-0,39;0,98;16,46;1,03;;0,06;0,94;0,03;8,39;19,10;;73,36;12,08;;60.584.550.224,00
BMRA;2,25;;-5,45;4,19;3,06;16,11;-34,48;-34,58;-5,47;-4,56;0,91;-0,70;1,89;4,79;-16,77;4,59;-76,78;-56,13;-76,78;0,73;0,27;1,62;26,65;;;0,54;-0,41;;30.328.650,00
BMRC;24,78;3,99;9,17;1,00;0,09;0,00;43,23;31,44;6,67;-26,11;-32,79;-4,94;2,88;;-0,09;;10,95;1,00;11,01;0,09;0,91;0,03;6,97;7,51;;24,74;2,71;;398.483.426,00
BMRN;90,77;;120,03;3,69;2,67;76,92;7,90;6,75;102,64;101,29;-1,26;-0,05;8,11;7,86;-4,69;4,67;3,08;2,22;2,77;0,72;0,28;0,33;9,80;;;24,68;0,76;;16.975.986.088,00
BMTC;45,01;;12,38;1,37;0,18;0,00;41,79;30,63;9,07;2,89;-6,18;-0,93;3,79;;-0,18;;11,03;1,48;10,03;0,13;0,87;0,05;8,72;14,22;;32,95;3,64;;895.735.008,00
BMY;66,36;3,29;22,06;4,49;1,44;78,04;16,71;13,71;18,10;21,97;3,90;0,97;3,02;25,93;-2,01;1,25;20,37;6,53;9,02;0,32;0,68;0,48;17,31;44,42;;14,80;3,01;;139.379.714.160,00
BNED;1,66;;-1,34;0,50;0,07;24,72;-3,55;-4,14;-1,57;-6,43;-4,86;1,56;0,06;0,49;-0,18;1,30;-37,31;-5,14;-14,07;0,14;0,86;1,24;-3,96;;;3,36;-1,25;;88.365.984,00
BNFT;10,50;;-18,05;-3,47;1,55;50,35;-3,83;-8,04;-37,88;-52,71;-14,83;;1,45;12,06;-2,72;1,42;-19,24;-8,57;-13,55;-0,45;1,11;1,07;2,15;;;-3,02;-0,58;;361.416.300,00
BNGO;1,10;;-2,43;1,29;1,05;21,38;-469,08;-476,93;-2,47;-1,61;0,84;-0,44;11,58;2,65;-2,14;4,38;-53,17;-43,12;-52,23;0,81;0,19;0,09;23,94;;;0,86;-0,46;;319.153.890,00
BNGOW;0,14;;-0,22;0,12;0,09;21,38;-469,08;-476,93;-0,22;-1,61;0,84;-0,44;1,04;0,24;-0,19;4,38;-53,17;-43,12;-52,23;0,81;0,19;0,09;23,94;;;0,86;-0,46;;319.153.890,00
BNR;2,95;;-2,11;1,46;1,12;68,03;-175,67;-174,53;-2,10;-0,94;1,16;-0,81;3,69;1,89;-5,25;4,07;-69,07;-53,15;-69,57;0,77;0,23;0,30;;;;2,02;-1,40;;311.890.225,00
BNS;47,77;6,52;7,14;1,00;0,06;74,29;0,00;23,87;;;;-4,87;1,70;1,44;-0,43;1,05;13,93;0,79;;0,06;0,94;0,03;4,20;3,20;;47,99;6,69;;56.894.445.762,00
BNSO;3,06;;-57,17;1,12;0,69;19,51;-0,07;-0,40;-323,11;-223,11;100,00;-0,35;0,23;2,78;-1,36;2,00;-1,95;-1,20;-1,16;0,61;0,39;3,02;-4,82;;;2,74;-0,05;;14.863.032,00
BNTC;0,23;;-0,34;0,72;0,54;100,00;-30.333,87;-30.395,16;-0,34;0,22;0,56;-1,17;103,80;0,76;-6,92;4,41;-209,53;-158,29;-209,11;0,76;0,24;0,01;-61,26;;;0,32;-0,67;;6.435.676,00
BNTX;130,02;1,62;2,36;1,77;1,41;81,92;77,48;55,46;1,69;1,18;-0,52;-0,54;1,31;1,83;-31,41;5,15;74,75;59,47;71,81;0,80;0,20;1,07;;;;73,80;55,17;;31.718.981.780,00
BOAC;9,92;;5,49;-8,33;2,97;;;;5,49;5,47;-0,02;;;372,20;-3,01;2,81;-151,62;54,12;-151,62;-0,36;0,37;0,00;;;;-1,19;1,81;;224.062.048,00
BOAC.U;9,97;;5,52;-8,37;2,99;;;;5,52;5,47;-0,02;;;374,07;-3,03;2,81;-151,62;54,12;-151,62;-0,36;0,37;0,00;;;;-1,19;1,81;;224.062.048,00
BOAC.WS;0,12;;0,07;-0,10;0,04;;;;0,07;5,47;-0,02;;;4,50;-0,04;2,81;-151,62;54,12;-151,62;-0,36;0,37;0,00;;;;-1,19;1,81;;224.062.048,00
BOC;22,47;;-68,19;1,33;0,99;67,23;-4,99;-13,26;-181,27;-177,24;4,43;-0,03;9,04;;-0,99;;-1,95;-1,45;-1,68;0,74;0,24;0,11;71,47;;;16,86;-0,33;;668.003.235,00
BOCH;15,17;;13,88;1,41;0,13;0,00;40,17;28,31;9,78;-19,11;-28,89;-4,16;3,93;;-0,13;;10,14;0,96;10,59;0,10;0,90;0,03;8,87;11,29;;10,78;1,09;;256.288.048,00
BOH;51,13;5,45;9,37;1,55;0,09;0,00;40,77;28,87;6,64;-17,83;-24,45;-5,71;2,71;;-0,09;;16,55;0,92;9,90;0,06;0,94;0,03;1,84;4,10;;33,10;5,48;;2.036.614.626,00
BOKF;87,36;3,07;11,19;1,24;0,12;0,00;35,33;25,56;8,09;-5,88;-14,04;-2,16;2,86;;-0,12;;11,11;1,09;4,73;0,10;0,90;0,04;4,06;9,23;;69,92;7,77;;5.868.069.116,00
BOKFL;25,19;;3,24;0,36;0,04;0,00;35,33;25,56;2,35;-5,88;-14,04;-2,16;0,83;;-0,04;;11,11;1,09;4,73;0,10;0,90;0,04;4,06;9,23;;69,92;7,77;;5.868.069.116,00
BOOM;21,17;;33,88;1,09;0,47;28,35;4,49;1,87;14,11;17,76;3,66;0,28;0,63;2,61;-0,70;2,24;3,22;1,39;3,90;0,43;0,35;0,74;27,67;;;19,40;0,62;;414.488.448,00
BOOT;71,88;;12,82;2,97;1,43;37,37;14,31;10,45;9,37;9,45;0,04;0,01;1,34;8,21;-2,69;1,59;23,16;11,16;22,02;0,48;0,52;1,07;18,77;68,43;;24,46;5,66;;2.175.011.545,00
BORR;6,49;;-5,29;2,17;0,52;37,61;-47,69;-88,52;-9,82;-11,33;-1,60;0,35;4,68;-0,93;-0,56;0,12;-40,98;-9,75;-17,78;0,24;0,76;0,11;;;;3,11;-1,27;;1.528.766.764,00
BOSC;2,29;;19,53;0,82;0,50;20,34;3,02;1,73;11,15;10,34;-0,81;-0,06;0,34;1,37;-1,67;2,06;4,18;2,55;6,93;0,61;0,39;1,47;4,16;4,61;;2,77;0,12;;12.886.520,00
BOTJ;11,28;2,66;5,89;1,08;0,05;0,00;26,99;20,33;4,44;-18,22;-22,65;-5,51;1,20;;-0,05;;18,34;0,92;16,34;0,05;0,95;0,05;8,91;18,22;;10,44;1,92;;52.165.449,00
BOX;25,50;;214,21;-6,99;3,03;74,51;3,72;1,73;99,39;97,57;-1,70;;3,70;40,26;-9,14;1,13;-3,26;1,42;-23,34;-0,43;1,03;0,82;14,38;;;-3,67;0,12;;3.657.189.732,00
BOXL;0,45;;-3,63;0,71;0,16;26,83;-0,43;-4,12;-34,82;-69,89;-34,30;0,70;0,15;0,54;-0,40;1,90;-19,64;-4,28;-1,09;0,22;0,65;1,04;55,49;;;0,63;-0,12;;34.097.132,00
BP;35,07;5,12;-9,59;1,43;0,37;26,61;2,22;-4,75;20,58;20,85;0,31;0,02;0,46;24,48;-0,60;1,04;-14,95;-3,87;-6,36;0,26;0,74;0,81;0,10;;;24,52;-3,67;;105.016.944.328,00
BPFH;14,75;;22,11;1,42;0,12;0,00;20,83;15,11;16,04;-19,15;-35,18;-3,11;3,34;;-0,12;;6,41;0,52;5,98;0,08;0,92;0,03;-0,39;-6,12;;10,41;0,67;;1.216.348.734,75
BPMC;44,56;;-4,85;5,26;2,00;91,27;-270,68;-273,24;-4,90;-3,49;1,46;-1,57;13,26;3,13;-8,92;5,71;-108,32;-41,30;-85,28;0,38;0,62;0,15;56,95;;;8,58;-9,29;;2.732.248.425,00
BPMP;17,11;;11,79;;2,43;97,16;60,22;126,86;24,84;29,42;4,59;;14,96;13,58;-3,04;8,59;;20,59;15,43;0,00;0,83;0,16;3,08;27,09;;0,00;1,45;;1.793.352.141,00
BPOP;50,57;4,33;3,48;0,99;0,05;0,00;42,34;32,87;2,70;-23,92;-26,62;-9,80;1,14;;-0,05;;28,58;1,48;26,78;0,05;0,95;0,05;7,43;33,96;;51,13;14,61;;3.640.797.418,00
BPOPM;23,90;6,28;1,67;0,48;0,02;0,00;42,34;32,87;1,30;-23,92;-26,62;-9,80;0,55;;-0,02;;28,58;1,48;26,78;0,05;0,95;0,05;7,43;33,96;;51,13;14,61;;3.640.797.418,00
BPOPN;25,23;;1,73;0,49;0,03;0,00;42,34;32,87;1,34;-23,92;-26,62;-9,80;0,57;;-0,03;;28,58;1,48;26,78;0,05;0,95;0,05;7,43;33,96;;51,13;14,61;;3.640.797.418,00
BPT;8,19;42,75;2,45;30,53;29,10;;;;2,45;2,36;-0,08;-1,05;;;-29,10;;1.248,67;1.189,87;1.248,67;0,95;0,05;0,00;;-29,11;;0,27;3,34;;174.624.000,00
BPTH;1,51;;-0,88;0,76;0,67;;;;-0,88;0,09;0,97;-0,84;;0,77;-30,69;8,24;-86,55;-75,61;-86,55;0,87;0,13;0,00;;;;2,03;-1,76;;12.338.310,00
BPY;18,59;;-20,81;0,41;0,16;61,70;42,06;-13,51;6,68;21,82;15,14;0,93;2,81;-1,03;-0,17;0,17;-1,98;-0,77;2,93;0,39;0,61;0,06;6,32;;;45,08;-0,89;;17.268.275.167,00
BPYPM;15,76;9,95;-17,58;0,35;0,14;61,70;42,06;-13,51;5,65;21,82;15,14;0,93;2,38;-0,87;-0,14;0,17;-1,98;-0,77;2,93;0,39;0,61;0,06;6,32;;;45,08;-0,89;;17.268.275.167,00
BPYPN;14,45;9,95;-16,17;0,32;0,12;61,70;42,06;-13,51;5,19;21,82;15,14;0,93;2,19;-0,80;-0,13;0,17;-1,98;-0,77;2,93;0,39;0,61;0,06;6,32;;;45,08;-0,89;;17.268.275.167,00
BPYPO;15,19;10,49;-17,00;0,34;0,13;61,70;42,06;-13,51;5,46;21,82;15,14;0,93;2,30;-0,84;-0,14;0,17;-1,98;-0,77;2,93;0,39;0,61;0,06;6,32;;;45,08;-0,89;;17.268.275.167,00
BPYPP;16,43;9,82;-18,52;0,37;0,14;61,70;42,06;-13,51;5,95;21,82;15,14;0,93;2,50;-0,92;-0,15;0,17;-1,98;-0,77;2,93;0,39;0,61;0,06;6,32;;;45,08;-0,89;;17.268.275.167,00
BQ;1,14;;-1,04;0,49;0,15;21,76;-9,13;-9,11;-1,03;-0,47;0,56;-0,27;0,09;0,45;-0,59;1,80;-47,24;-14,25;-26,90;0,30;0,70;1,56;;;;2,33;-1,10;;17.424.558,00
BR;136,40;2,06;30,25;9,02;2,00;27,94;13,22;9,13;20,90;25,83;4,96;2,14;2,76;61,08;-2,38;1,26;29,82;6,62;10,77;0,22;0,78;0,72;6,62;10,53;;15,18;4,53;;16.092.163.890,00
BRBR;29,39;;33,46;-10,69;5,38;31,61;15,37;8,29;18,04;22,13;4,11;;2,77;12,98;-14,08;3,04;-31,95;16,10;31,05;-0,50;1,50;1,94;;;;-2,77;0,89;;3.953.772.640,00
BRC;51,77;1,76;16,24;2,66;1,88;48,72;15,79;12,09;12,44;12,31;-0,15;-0,03;1,96;9,38;-2,97;2,19;16,39;11,55;15,46;0,70;0,30;0,96;3,18;9,41;;19,48;3,19;;2.579.330.012,00
BRFS;1,35;;-6,07;0,56;0,13;17,95;3,69;-2,53;4,16;11,03;6,87;0,92;0,15;1,20;-0,23;1,30;-9,20;-2,08;4,39;0,23;0,77;0,82;0,26;;;2,42;-0,22;;1.455.457.680,00
BRID;13,85;;2,75;0,99;0,74;27,61;24,41;17,34;1,96;1,78;-0,13;-0,07;0,48;1,88;-1,53;4,31;35,90;26,94;36,10;0,75;0,25;1,55;9,72;38,54;;14,02;5,03;;123.081.408,00
BRK-A;444.792,55;;-42.771,70;2.066,24;1.029,05;68,09;-11,20;-9,74;-37.218,10;-24,39;0,22;-0,01;4.167,59;;-1.029,05;;-4,83;-2,41;-5,84;0,50;0,50;0,25;-0,48;;;215,95;-10,43;;645.553.284.299,00
BRK-B;294,20;;-28,28;1,37;0,68;68,09;-11,20;-9,74;-24,61;-24,39;0,22;-0,01;2,76;;-0,68;;-4,83;-2,41;-5,84;0,50;0,50;0,25;-0,48;;;215,95;-10,43;;645.553.284.299,00
BRKL;10,49;5,03;8,51;0,94;0,10;0,00;41,70;29,38;5,99;8,02;1,98;0,31;2,50;;-0,10;;11,06;1,19;5,36;0,11;0,89;0,04;4,82;16,78;;11,19;1,24;;940.736.711,00
BRKR;72,48;0,27;36,15;9,63;2,97;51,59;16,36;11,72;25,91;27,18;1,39;0,52;4,24;8,94;-7,16;2,31;26,63;8,21;12,75;0,31;0,69;0,70;7,46;30,42;;7,59;2,02;;10.677.578.485,00
BRKS;113,10;;71,31;6,43;4,77;45,26;13,31;10,74;57,57;56,06;-1,51;-0,17;7,66;20,70;-8,04;2,31;9,02;6,69;8,93;0,74;0,26;0,62;3,43;;;17,59;1,59;;8.408.657.010,00
BRLI;10,94;;-23,35;-5,77;3,70;;;;-23,35;-17,05;6,30;;;10,54;-22.606,55;1,54;-24,69;-15,84;24,76;-0,64;0,65;0,00;;;;-1,89;-0,47;;22.606.551,00
BRLIR;0,17;;-0,36;-0,09;0,06;;;;-0,36;-17,05;6,30;;;0,16;-352,90;1,54;-24,69;-15,84;24,76;-0,64;0,65;0,00;;;;-1,89;-0,47;;22.606.551,00
BRLIU;10,71;;-22,97;-5,67;3,64;;;;-22,97;-17,05;6,30;;;10,37;-22.232,89;1,54;-24,69;-15,84;24,76;-0,64;0,65;0,00;;;;-1,89;-0,47;;22.606.551,00
BRLIW;0,03;;-0,04;-0,01;0,01;;;;-0,04;-17,05;6,30;;;0,02;-41,52;1,54;-24,69;-15,84;24,76;-0,64;0,65;0,00;;;;-1,89;-0,47;;22.606.551,00
BRLT;3,95;;14,83;4,42;0,17;52,28;6,74;0,65;1,44;-1,34;-2,78;-8,55;0,10;0,34;-0,87;2,62;29,79;1,14;37,23;0,04;0,96;1,75;;;;0,89;0,26;;42.925.568,00
BRO;53,57;0,81;22,72;3,31;1,09;100,00;28,47;18,80;15,01;17,16;2,11;0,47;4,27;;-1,09;;14,58;4,81;9,24;0,33;0,67;0,26;13,69;10,95;;16,20;2,36;;15.309.258.825,00
BROG;6,23;;-13,36;-3,30;2,12;;;;-13,36;-17,05;6,30;;;6,03;-12.932,86;1,54;-24,69;-15,84;24,76;-0,64;0,65;0,00;;;;-1,89;-0,47;;22.606.551,00
BROS;28,96;;-356,29;13,12;1,43;24,48;0,18;-0,64;1.241,54;1.555,55;318,69;3,37;2,29;-12,99;-1,53;0,39;-3,68;-0,40;-0,21;0,11;0,89;0,62;;;;2,22;-0,08;;1.687.075.845,00
BRP;23,01;;-34,10;2,34;0,41;100,00;-0,51;-4,26;-287,16;-702,16;-415,38;3,39;1,45;;-0,41;;-6,87;-1,21;-0,20;0,18;0,82;0,28;;;;9,80;-0,67;;1.422.737.710,00
BRPA;24,25;;-59,81;30,84;10,78;;;;-60,87;-62,56;-1,69;0,86;;-123,47;-10,92;0,13;-51,56;-18,02;-27,75;0,35;0,65;0,00;;;;0,79;-0,41;;65.189.868,50
BRPAR;2,29;;-5,65;2,91;1,02;;;;-5,75;-62,56;-1,69;0,86;;-11,66;-1,03;0,13;-51,56;-18,02;-27,75;0,35;0,65;0,00;;;;0,79;-0,41;;65.189.868,50
BRPAU;40,00;;-98,65;50,87;17,77;;;;-100,40;-62,56;-1,69;0,86;;-203,65;-18,02;0,13;-51,56;-18,02;-27,75;0,35;0,65;0,00;;;;0,79;-0,41;;65.189.868,50
BRPAW;7,90;;-19,48;10,05;3,51;;;;-19,83;-62,56;-1,69;0,86;;-40,22;-3,56;0,13;-51,56;-18,02;-27,75;0,35;0,65;0,00;;;;0,79;-0,41;;65.189.868,50
BRQS;0,23;;-0,06;-0,10;0,08;-4,69;-51,66;-55,88;-0,06;-0,05;0,02;;0,03;-0,07;-0,21;0,38;-168,35;-128,68;156,85;-0,76;1,76;2,30;-24,51;;;-2,29;-3,85;;4.289.592,00
